Name,Organization,Status
Alon. Brewer,1816 Army,Member
F.N. Berrier,1816 Army,Member
George Cooper,1816 Army,Member
A.F. Cochrane,1816 Army,Member
Milo Johnson,1816 Army,Member
Aaron G. Gano,1816 Army,Member
R.M. Forsyth,1816 Army,Member
Thomas W. Lendrum,1816 Army,Member
Henry R. Dulany,1816 Army,Member
Daniel Bissell,1816 Army,Member
George Croghan,1816 Army,Member
Thomas S. Jesup,1816 Army,Member
Alexander Gray,1816 Army,Member
Issac L. Baker,1816 Army,Member
W.O. Butler,1816 Army,Member
John Jones,1816 Army,Member
Henry Chotard,1816 Army,Member
William Laval,1816 Army,Member
Joseph I. Miles,1816 Army,Member
Anatole Peychaud,1816 Army,Member
Ferdinand L'Amelung,1816 Army,Member
W. Christian,1816 Army,Member
William C. Beard,1816 Army,Member
William Sumpter,1816 Army,Member
"S. Farrow, Jr.",1816 Army,Member
William Gibbs,1816 Army,Member
John Tarrant,1816 Army,Member
Archimedes Donoho,1816 Army,Member
Richard K. Call,1816 Army,Member
J.F. Ross,1816 Army,Member
James Smith,1816 Army,Member
Robert L. Coomb,1816 Army,Member
Thomas Rogers,1816 Army,Member
Waddy V. Cobbs,1816 Army,Member
Samuel Houston,1816 Army,Member
William K. Paulling,1816 Army,Member
Charles Cooper,1816 Army,Member
Truman Cross,1816 Army,Member
Robert W. Ewing,1816 Army,Member
James Scallan ,1816 Army,Member
Benjamin F. Harney,1816 Army,Member
C.G. Gerrard,1816 Army,Member
Hugh Brady,1816 Army,Member
Ninian Pinkney,1816 Army,Member
Henry Leavenworth,1816 Army,Member
Robert Gray,1816 Army,Member
John Sproul,1816 Army,Member
George G. Steele,1816 Army,Member
Stephen W. Kearney,1816 Army,Member
Henry Shell,1816 Army,Member
Alexander R. Thompson,1816 Army,Member
G.D. Smith,1816 Army,Member
W.I. Worth,1816 Army,Member
Henry Whiting,1816 Army,Member
James Bailey,1816 Army,Member
W. Browning,1816 Army,Member
W. Hoffman,1816 Army,Member
B.A. Boynton,1816 Army,Member
Owen ransom,1816 Army,Member
James Young,1816 Army,Member
William G. Belknap,1816 Army,Member
S.B. Griswold,1816 Army,Member
Walter Bicker,1816 Army,Member
John G. Munn,1816 Army,Member
James Palmer,1816 Army,Member
John Wood,1816 Army,Member
Joseph Hopkins,1816 Army,Member
William Kendall,1816 Army,Member
R.M. Harrison,1816 Army,Member
Elisha Clark,1816 Army,Member
Seth Johnson,1816 Army,Member
Joshua B. Brant,1816 Army,Member
John Clitz,1816 Army,Member
Henry Smith,1816 Army,Member
J.W. Albright,1816 Army,Member
Walter V. Wheaton,1816 Army,Member
Samuel H. Littlejohn,1816 Army,Member
Josiah Everett,1816 Army,Member
John Miller,1816 Army,Member
Matthew Arbuckle,1816 Army,Member
Zachariah Taylor,1816 Army,Member
Daniel Baker,1816 Army,Member
William I. Adair,1816 Army,Member
John T. Chunn,1816 Army,Member
Charles Larabee,1816 Army,Member
William Whistler,1816 Army,Member
Benjamin Desha,1816 Army,Member
Her. Bradley,1816 Army,Member
Geo. H. Grosvernor,1816 Army,Member
George Gray,1816 Army,Member
John  Green,1816 Army,Member
"James Hackley, Jun.",1816 Army,Member
John Garland,1816 Army,Member
Charles S. Cass,1816 Army,Member
J. Culbertson,1816 Army,Member
Robert Sturgus,1816 Army,Member
Daniel Curtis,1816 Army,Member
Henry Conway,1816 Army,Member
Lawrence Talliaferro,1816 Army,Member
Turbly F. Thomas,1816 Army,Member
Collin McCloud,1816 Army,Member
Asher Phillips,1816 Army,Member
John B. Clarke,1816 Army,Member
Edward E. Brooks,1816 Army,Member
Andrew Lewis,1816 Army,Member
James Dean,1816 Army,Member
Hillary Brunot,1816 Army,Member
Gab. I Floyd,1816 Army,Member
Edmond Hopkins,1816 Army,Member
Britton Evans,1816 Army,Member
William S. Madison,1816 Army,Member
John Gale,1816 Army,Member
Alfred Foster,1816 Army,Member
William King,1816 Army,Member
Duncan L. Clinch,1816 Army,Member
George M. Brooke,1816 Army,Member
Enoch Cutler,1816 Army,Member
P. Muhlenburg,1816 Army,Member
James Dinkins,1816 Army,Member
J.N. McIntosh,1816 Army,Member
A. Cummings,1816 Army,Member
John A. Burd,1816 Army,Member
William Taylor,1816 Army,Member
C. Crawford,1816 Army,Member
G.W. Melvin,1816 Army,Member
James H. Hook,1816 Army,Member
Thomas Karney,1816 Army,Member
William Neilson,1816 Army,Member
Otho W. Callis,1816 Army,Member
Lewis Yancey,1816 Army,Member
William T. Pendleton,1816 Army,Member
"J. McGavoch, Jun. ",1816 Army,Member
James H. Gale,1816 Army,Member
J.M. Glassell,1816 Army,Member
E.B. Randolph,1816 Army,Member
T.L. Dade,1816 Army,Member
Philip Wager,1816 Army,Member
J. Shommo,1816 Army,Member
Henry Wilson,1816 Army,Member
George B. McClaskey,1816 Army,Member
R.M. Sands,1816 Army,Member
John L. Elbert,1816 Army,Member
Adam G. Goodlet,1816 Army,Member
R.C. Lane,1816 Army,Member
James Miller,1816 Army,Member
Joseph L. Smith,1816 Army,Member
"J. McNeal, Jun.",1816 Army,Member
Josiah H. Vose,1816 Army,Member
S. Burbank,1816 Army,Member
George Bender,1816 Army,Member
M. Marston,1816 Army,Member
W.L. Foster,1816 Army,Member
Peter Pelham,1816 Army,Member
"J. Fowle, Jun. ",1816 Army,Member
E. Childs,1816 Army,Member
David Perry,1816 Army,Member
James Pratt,1816 Army,Member
Henry Whiting,1816 Army,Member
George Gooding,1816 Army,Member
William B. Adams,1816 Army,Member
J. Plympton,1816 Army,Member
G.W. Hovey,1816 Army,Member
Otis Fisher,1816 Army,Member
Joseph Gleason,1816 Army,Member
J.W. Holding,1816 Army,Member
Benj. F. Larned,1816 Army,Member
S. Butterfield,1816 Army,Member
Robert A. McCabe,1816 Army,Member
Nathan Clark,1816 Army,Member
Edmund Kirby,1816 Army,Member
O. Martin,1816 Army,Member
T. Hunt,1816 Army,Member
Arnold B. Dake,1816 Army,Member
R.H. Hammon,1816 Army,Member
P.R. Green,1816 Army,Member
John McCartney,1816 Army,Member
William Downey,1816 Army,Member
Sylvester Day,1816 Army,Member
Elisha L. Allen,1816 Army,Member
J.P. Russell,1816 Army,Member
Henry Atkinson,1816 Army,Member
Josiah Snelling,1816 Army,Member
James V. Ball,1816 Army,Member
Gad Humphreys,1816 Army,Member
Turner Crooker,1816 Army,Member
W.S. Foster,1816 Army,Member
Thos. M. Read,1816 Army,Member
John Bliss,1816 Army,Member
Benjamin Watson,1816 Army,Member
George McGlassin,1816 Army,Member
Daniel Ketchum,1816 Army,Member
Thomas Hamilton,1816 Army,Member
Newman S. Clarke,1816 Army,Member
Elisha Boardman,1816 Army,Member
William Hale,1816 Army,Member
Ephraim Shaylor,1816 Army,Member
G.McChain,1816 Army,Member
Frederick A. Sawyer,1816 Army,Member
J.P. Livingston,1816 Army,Member
Alphonso Wetmore,1816 Army,Member
Thomas Staniford,1816 Army,Member
"J. Clark, Jun.",1816 Army,Member
Delafayette Wilcox,1816 Army,Member
John Ellison,1816 Army,Member
Thomas Tupper,1816 Army,Member
"S. Keeler, Jun. ",1816 Army,Member
Haren Bedel,1816 Army,Member
James McIlyain,1816 Army,Member
Benj. Fitch,1816 Army,Member
Jacob Brown,1816 Army,Member
John Mansfield,1816 Army,Member
Thomas G. Mowers,1816 Army,Member
Charles Loring,1816 Army,Member
William Sterne,1816 Army,Member
James McDonald,1816 Army,Member
David Brearly,1816 Army,Member
John Nicks,1816 Army,Member
R. Whartenby,1816 Army,Member
Francis W. Armstrong,1816 Army,Member
D.E. Twiggs,1816 Army,Member
Richard H. Bell,1816 Army,Member
George Vashon,1816 Army,Member
Elijah Montgomery,1816 Army,Member
J.S. Allison,1816 Army,Member
George Birch,1816 Army,Member
John R. Corbaly,1816 Army,Member
William Baily,1816 Army,Member
J.H. Mallory,1816 Army,Member
"William Beel, Jun.",1816 Army,Member
J.J. Clinch,1816 Army,Member
J. Gassaway,1816 Army,Member
T. Blackston,1816 Army,Member
A. Ross,1816 Army,Member
Jacob Tipton,1816 Army,Member
Edmund Hall,1816 Army,Member
F.S. Gray,1816 Army,Member
Micajah Crupper,1816 Army,Member
J.W. Allston,1816 Army,Member
H.L. O'Neale,1816 Army,Member
R.H. Goodwyn,1816 Army,Member
G. Leftwich,1816 Army,Member
R.W. Scott,1816 Army,Member
Lewis Lawshe,1816 Army,Member
Benjamin R. Christian,1816 Army,Member
Thomas Lawson,1816 Army,Member
R.C. Walmsey,1816 Army,Member
Robert C. Nicholas,1816 Army,Member
William A. Timble,1816 Army,Member
William Lawrence,1816 Army,Member
Uriah Blue,1816 Army,Member
J. Dorman,1816 Army,Member
James McKeon,1816 Army,Member
White Youngs,1816 Army,Member
W. Davenport,1816 Army,Member
Willis Foulk,1816 Army,Member
A. Brownlow,1816 Army,Member
L. Austin,1816 Army,Member
Lewis Bissell,1816 Army,Member
Lewis B. Willis,1816 Army,Member
David Riddle,1816 Army,Member
T. Mountjoy,1816 Army,Member
Robert Houston,1816 Army,Member
J. Whistler,1816 Army,Member
Charles B. Hopkins,1816 Army,Member
Thomas Wright,1816 Army,Member
John R. Guy,1816 Army,Member
William Arnold,1816 Army,Member
Luther Hand,1816 Army,Member
R.B. Hyde,1816 Army,Member
C. Stephens,1816 Army,Member
George Kennerly,1816 Army,Member
R. Humphreys,1816 Army,Member
T.C. Hindman,1816 Army,Member
Nathaniel Young,1816 Army,Member
G.R. Horter,1816 Army,Member
Samuel Riddle,1816 Army,Member
John Brady,1816 Army,Member
John Maul,1816 Army,Member
William Elgin,1816 Army,Member
P.Woodbury,1816 Army,Member
Clajon Reily,1816 Army,Member
S.C. Muir,1816 Army,Member
Thomas A. Smith,1816 Army,Member
Wm. S. Hamilton,1816 Army,Member
Talbot Chambers,1816 Army,Member
Willoughby Morgan,1816 Army,Member
William Bradford,1816 Army,Member
Joseph Selden,1816 Army,Member
Thomas Ramsey,1816 Army,Member
Joseph Kean,1816 Army,Member
W. Martin,1816 Army,Member
John O. Fallen,1816 Army,Member
Benjamin Birdsall,1816 Army,Member
W.L. Dufphey,1816 Army,Member
Lewis Laval,1816 Army,Member
J.S. McIntosh,1816 Army,Member
"J. Calhoun, Jun.",1816 Army,Member
J.H. Ballard,1816 Army,Member
Lewellen Hickman,1816 Army,Member
Stoughton Gantt,1816 Army,Member
J.McGunnegle,1816 Army,Member
S.V. Hamilton,1816 Army,Member
J. Heddleston,1816 Army,Member
W. Armstrong,1816 Army,Member
Thomas Griffith,1816 Army,Member
A. Harrison,1816 Army,Member
John Hollingsworth,1816 Army,Member
Bennet Riley,1816 Army,Member
"W. Markle, Jun.",1816 Army,Member
James S. Gray,1816 Army,Member
T.F. Smith,1816 Army,Member
T.F. Hunt,1816 Army,Member
Samuel P. Hugo,1816 Army,Member
W.H. Pierson,1816 Army,Member
John Tyler,1841 Federal Government,Member
Vacant,1841 Federal Government,Member
Daniel Webster,1841 Federal Government,Member
Fletcher Webster,1841 Federal Government,Member
William S. Derrick,1841 Federal Government,Member
William Hunter Jr.,1841 Federal Government,Member
Francis Marcoe,1841 Federal Government,Member
Benjamin C. Vail,1841 Federal Government,Member
Robert S. Chew,1841 Federal Government,Member
James S. Ringgold,1841 Federal Government,Member
T.W. Dickens,1841 Federal Government,Member
Alexander H. Derrick,1841 Federal Government,Member
Horatio Jones,1841 Federal Government,Member
George Hill,1841 Federal Government,Member
Robert Greenhow,1841 Federal Government,Member
Edward Stubbs,1841 Federal Government,Member
William H. Prentiss,1841 Federal Government,Member
John Kavanaugh,1841 Federal Government,Member
W.P. Faherty,1841 Federal Government,Member
George McDuell,1841 Federal Government,Member
William P. Faherty,1841 Federal Government,Member
Andrew R. Locke,1841 Federal Government,Member
William A. Weaver,1841 Federal Government,Member
H. Senter Huntt,1841 Federal Government,Member
Charles Huntt,1841 Federal Government,Member
James G. Weaver,1841 Federal Government,Member
Michael P. Stubbs,1841 Federal Government,Member
Charles E. Weaver,1841 Federal Government,Member
Joseph S. Walker,1841 Federal Government,Member
Daniel Buck,1841 Federal Government,Member
John S. Nevius,1841 Federal Government,Member
Lorenzo B. Windsor,1841 Federal Government,Member
David Hines,1841 Federal Government,Member
Samuel Handy,1841 Federal Government,Member
Samuel H. Cutts,1841 Federal Government,Member
John C. Burche,1841 Federal Government,Member
James C. Turner,1841 Federal Government,Member
Jesse E. Weems,1841 Federal Government,Member
J.B. Ayres,1841 Federal Government,Member
Martin L. Patterson,1841 Federal Government,Member
William Mann,1841 Federal Government,Member
Jacob Stahl,1841 Federal Government,Member
Henry L. Ellsworth,1841 Federal Government,Member
Joseph W. Hand,1841 Federal Government,Member
Chalres M. Keller,1841 Federal Government,Member
Thomas W. Donovan,1841 Federal Government,Member
Henry Stone,1841 Federal Government,Member
William P.N. Fitzgerald,1841 Federal Government,Member
Arthur L. McIntire,1841 Federal Government,Member
Chales L. Fleischman,1841 Federal Government,Member
J.J. Greenough,1841 Federal Government,Member
George Strickland,1841 Federal Government,Member
Hazard Knowles,1841 Federal Government,Member
John T. Titcomb,1841 Federal Government,Member
John J. Roane,1841 Federal Government,Member
Lewis T. Fales,1841 Federal Government,Member
William G. Cranch,1841 Federal Government,Member
Thomas Johns,1841 Federal Government,Member
S.S. Webster,1841 Federal Government,Member
David Little,1841 Federal Government,Member
John Ellis,1841 Federal Government,Member
Anthony Bowen,1841 Federal Government,Member
Walter Forward,1841 Federal Government,Member
McClintock Young,1841 Federal Government,Member
Samuel M. McKean,1841 Federal Government,Member
Richard Ela,1841 Federal Government,Member
Charles Dummer,1841 Federal Government,Member
Thomas Dungan,1841 Federal Government,Member
Gilbert Robman,1841 Federal Government,Member
John N. Lovejoy Jr.,1841 Federal Government,Member
John McGinnis Jr.,1841 Federal Government,Member
John F. Hartley,1841 Federal Government,Member
William W. King,1841 Federal Government,Member
William Gulager,1841 Federal Government,Member
Chalres M. Ingersoll,1841 Federal Government,Member
Samuel Green,1841 Federal Government,Member
Charles Fisher,1841 Federal Government,Member
William D. Wilson,1841 Federal Government,Member
Charles Petit,1841 Federal Government,Member
James W. Shields,1841 Federal Government,Member
John P. Pepper,1841 Federal Government,Member
Elijah Ourand,1841 Federal Government,Member
William Hilbus,1841 Federal Government,Member
William C. Goddard,1841 Federal Government,Member
Jehu C. Steuart,1841 Federal Government,Member
James N. Barker,1841 Federal Government,Member
James Larned,1841 Federal Government,Member
Lund square,1841 Federal Government,Member
William Anderson,1841 Federal Government,Member
Nicholas B. Van Zandt,1841 Federal Government,Member
George Wood,1841 Federal Government,Member
Richard S. Briscoe,1841 Federal Government,Member
Thomas F. Anderson,1841 Federal Government,Member
Thomas Feran,1841 Federal Government,Member
J. Bartram North,1841 Federal Government,Member
J.R. McCorkle,1841 Federal Government,Member
George Johnson,1841 Federal Government,Member
William Miller,1841 Federal Government,Member
John Y. Laub,1841 Federal Government,Member
B.F. Rogers,1841 Federal Government,Member
William C. Benthall,1841 Federal Government,Member
John N. Lovejoy,1841 Federal Government,Member
Jacob Hines,1841 Federal Government,Member
Albion K. Parris,1841 Federal Government,Member
Jonathan Seaver,1841 Federal Government,Member
James M. Cutts,1841 Federal Government,Member
George D. Abbot,1841 Federal Government,Member
James L. Cathcart,1841 Federal Government,Member
Joseph Manahan,1841 Federal Government,Member
Tobias Purrington,1841 Federal Government,Member
John M. Brodhead,1841 Federal Government,Member
William A. Evans,1841 Federal Government,Member
Charles McGill,1841 Federal Government,Member
John Sessford,1841 Federal Government,Member
John Sessford Jr.,1841 Federal Government,Member
Jesse Miller,1841 Federal Government,Member
Alexander Mahon,1841 Federal Government,Member
Jeremiah Williams,1841 Federal Government,Member
William Morton,1841 Federal Government,Member
Thomas G. Slye,1841 Federal Government,Member
John Underwood,1841 Federal Government,Member
Jeremiah W. Bronaugh,1841 Federal Government,Member
James M. Torbet,1841 Federal Government,Member
Jeremiah W. Bronaugh Jr.,1841 Federal Government,Member
Mitchel H. Miller,1841 Federal Government,Member
John Ferguson,1841 Federal Government,Member
James M. Ramsey,1841 Federal Government,Member
James Colegate,1841 Federal Government,Member
John A Brightwell,1841 Federal Government,Member
George A. Davis,1841 Federal Government,Member
William B. Lewis,1841 Federal Government,Member
James Eakin,1841 Federal Government,Member
J. Wells Jr.,1841 Federal Government,Member
Samuel Lewis,1841 Federal Government,Member
R.M. Boyer,1841 Federal Government,Member
William Mechlin,1841 Federal Government,Member
Leonard Mackall,1841 Federal Government,Member
Peter Brady,1841 Federal Government,Member
O.S. Hall,1841 Federal Government,Member
D.E. Dunscomb,1841 Federal Government,Member
J.F. Polk,1841 Federal Government,Member
R.T. Queen,1841 Federal Government,Member
William Ford,1841 Federal Government,Member
E.W. Lewis,1841 Federal Government,Member
C.W. Forrest,1841 Federal Government,Member
J.W. Brown,1841 Federal Government,Member
William Loyd,1841 Federal Government,Member
Peter Hagner,1841 Federal Government,Member
James Thompson,1841 Federal Government,Member
Charles Vinson,1841 Federal Government,Member
Richard Burgess,1841 Federal Government,Member
Robert Read,1841 Federal Government,Member
Thomas Gunton,1841 Federal Government,Member
Bennet Clements,1841 Federal Government,Member
Henry C. Matthews,1841 Federal Government,Member
Henry Randall,1841 Federal Government,Member
Samuel S. Rind,1841 Federal Government,Member
Gideon Pearce,1841 Federal Government,Member
Levin Jones,1841 Federal Government,Member
John Harry,1841 Federal Government,Member
Anthony Hyde,1841 Federal Government,Member
